labels,source,path
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_IOM_NEU_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_lease_neutral.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1044_TSI_SAD_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1003_IWL_DIS_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1030_TSI_ANG_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1023_MTI_ANG_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1010_MTI_DIS_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_rush_neutral.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1084_TAI_DIS_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_IEO_ANG_LO.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_sour_disgust.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_kick_neutral.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_reach_angry.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1042_DFA_ANG_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1028_ITH_SAD_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1051_IWL_SAD_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1036_TAI_DIS_XX.wav
male_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_07/03-01-08-01-01-02-07.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_IOM_ANG_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_IWW_NEU_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1043_TSI_DIS_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1044_IOM_ANG_XX.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_hire_ps.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1012_TIE_NEU_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1004_ITS_ANG_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_IOM_NEU_XX.wav
female_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_24/03-01-04-02-01-02-24.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_wife_sad.wav
female_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_20/03-01-04-01-01-02-20.wav
female_disgust,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_22/03-01-07-02-02-01-22.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1049_TSI_SAD_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_choice_angry.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1009_IOM_HAP_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1040_ITS_HAP_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1054_TAI_NEU_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1014_TSI_FEA_XX.wav
male_surprise,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_su03.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1091_IOM_ANG_XX.wav
male_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_15/03-01-04-01-01-01-15.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_raid_neutral.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1048_IEO_SAD_MD.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1007_IWW_FEA_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1062_ITH_ANG_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1026_TSI_NEU_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1009_IEO_HAP_HI.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1030_IEO_HAP_HI.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1002_TSI_HAP_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1022_WSI_HAP_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1029_TSI_ANG_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1004_IEO_SAD_MD.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_IEO_SAD_MD.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_tool_disgust.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1031_TAI_HAP_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_bone_happy.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1040_ITH_NEU_XX.wav
male_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_03/03-01-02-02-02-01-03.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_get_fear.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1049_TSI_FEA_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1058_TIE_SAD_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1015_DFA_HAP_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1073_IEO_HAP_MD.wav
male_angry,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_09/03-01-05-01-02-02-09.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1012_MTI_DIS_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_TIE_FEA_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_cause_happy.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1036_IEO_DIS_LO.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1058_TSI_SAD_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1062_TSI_FEA_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1067_IEO_HAP_LO.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1021_WSI_NEU_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_WSI_HAP_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_week_neutral.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1024_ITS_NEU_XX.wav
female_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_12/03-01-06-02-02-01-12.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1060_TSI_ANG_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1060_WSI_DIS_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1034_TSI_SAD_XX.wav
male_happy,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/DC_h13.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_TSI_SAD_XX.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_pike_ps.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1078_TIE_DIS_XX.wav
male_fear,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_f08.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1073_IEO_SAD_HI.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1012_MTI_HAP_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_white_fear.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1021_MTI_ANG_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1043_ITH_NEU_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1003_IEO_HAP_LO.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1059_TIE_ANG_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_young_disgust.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_when_ps.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1035_MTI_DIS_XX.wav
male_neutral,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/DC_n02.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1082_IEO_ANG_MD.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1068_IEO_HAP_LO.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1086_IWL_DIS_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1049_WSI_SAD_XX.wav
female_angry,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_12/03-01-05-01-01-01-12.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_lean_angry.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1077_ITS_SAD_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1071_IWL_ANG_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_disgust/YAF_pearl_disgust.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1033_IEO_HAP_HI.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_wire_sad.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_live_angry.wav
male_surprise,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/KL_su10.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_bar_ps.wav
male_surprise,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_su14.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1047_TAI_FEA_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_take_angry.wav
female_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_10/03-01-08-01-02-01-10.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1044_TIE_FEA_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_TAI_HAP_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1042_WSI_HAP_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1032_WSI_ANG_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_lid_happy.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_seize_fear.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1047_TSI_ANG_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_book_angry.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1045_TIE_ANG_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1015_ITS_DIS_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1040_DFA_FEA_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_lore_angry.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_white_ps.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_chair_disgust.wav
female_disgust,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_08/03-01-07-02-01-01-08.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1026_ITH_HAP_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1084_ITH_DIS_XX.wav
female_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_06/03-01-03-02-01-01-06.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1009_ITH_HAP_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1082_MTI_ANG_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1007_TAI_HAP_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1091_IWW_HAP_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_TSI_ANG_XX.wav
female_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_24/03-01-08-01-01-01-24.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1037_IWL_NEU_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_raid_sad.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_good_angry.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_happy/OAF_wag_happy.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1035_IOM_ANG_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1071_IWL_NEU_XX.wav
male_neutral,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/KL_n16.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_shawl_angry.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1078_DFA_FEA_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_such_fear.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1086_IWW_NEU_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1036_IWL_DIS_XX.wav
female_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_02/03-01-02-01-02-01-02.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_TSI_ANG_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1090_ITS_ANG_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1019_TAI_SAD_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_disgust/YAF_dog_disgust.wav
female_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_20/03-01-03-02-01-02-20.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_TIE_HAP_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_MTI_FEA_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_tough_sad.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_IEO_HAP_HI.wav
male_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_17/03-01-04-01-01-01-17.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_IEO_HAP_LO.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_TSI_DIS_XX.wav
male_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_13/03-01-06-01-01-02-13.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1031_IOM_DIS_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_goose_sad.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1046_ITS_HAP_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_make_happy.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_pass_ps.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1012_IWL_ANG_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_gaze_sad.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_sub_sad.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1006_TAI_DIS_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_ITS_ANG_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1078_IWW_SAD_XX.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1074_TAI_FEA_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1006_IEO_HAP_MD.wav
female_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_24/03-01-03-02-01-01-24.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1044_IEO_ANG_MD.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1071_DFA_DIS_XX.wav
female_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_14/03-01-04-02-02-02-14.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1051_IEO_HAP_HI.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1047_ITH_DIS_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1027_TAI_DIS_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_cab_fear.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_ton_ps.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1066_DFA_FEA_XX.wav
male_disgust,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_23/03-01-07-02-02-02-23.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_wire_neutral.wav
male_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_15/03-01-01-01-02-01-15.wav
female_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_18/03-01-06-01-02-01-18.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1081_IWW_FEA_XX.wav
female_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_10/03-01-02-01-01-01-10.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_gin_ps.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1024_TSI_HAP_XX.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_shirt_ps.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1090_MTI_HAP_XX.wav
female_angry,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_10/03-01-05-01-02-01-10.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_pad_neutral.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_tool_neutral.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1087_MTI_FEA_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1017_ITS_NEU_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1074_WSI_DIS_XX.wav
