labels,source,path
male_fear,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_f13.wav
female_disgust,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_22/03-01-07-01-02-02-22.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1048_IWW_DIS_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1065_ITH_NEU_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1002_ITH_HAP_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_peg_sad.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_IOM_DIS_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1009_ITH_DIS_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1070_MTI_DIS_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_disgust/YAF_bar_disgust.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_happy/OAF_judge_happy.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1004_IWW_NEU_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1025_TSI_NEU_XX.wav
male_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_07/03-01-06-02-02-01-07.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1062_MTI_SAD_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_tell_angry.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1015_TAI_FEA_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_pike_neutral.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_fit_sad.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1054_TSI_HAP_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_happy/OAF_shirt_happy.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_IWL_SAD_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1017_IOM_DIS_XX.wav
male_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_21/03-01-08-02-01-02-21.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1072_TAI_NEU_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_when_happy.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_MTI_SAD_XX.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_rose_ps.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_time_ps.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_food_angry.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1087_IWL_ANG_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_raise_sad.wav
male_fear,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/DC_f15.wav
female_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_22/03-01-06-02-02-01-22.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_goal_ps.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1001_IWW_FEA_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_name_angry.wav
male_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_21/03-01-04-02-01-02-21.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_TAI_HAP_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1015_MTI_HAP_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1072_DFA_NEU_XX.wav
male_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_19/03-01-02-02-02-01-19.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1008_IOM_FEA_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1087_TIE_ANG_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1005_IWL_HAP_XX.wav
female_disgust,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_04/03-01-07-02-01-02-04.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1037_MTI_SAD_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1067_IOM_HAP_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_vine_neutral.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1033_ITH_SAD_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_IEO_FEA_MD.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_time_neutral.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_join_ps.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_TIE_SAD_XX.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_lean_ps.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_rose_disgust.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1071_IWL_HAP_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_hash_angry.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_tape_ps.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_pad_ps.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_road_angry.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1043_DFA_ANG_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1019_MTI_NEU_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1014_MTI_DIS_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1040_TIE_NEU_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1084_IWL_NEU_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_keen_sad.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1065_DFA_SAD_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_bone_disgust.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1034_TIE_DIS_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1048_TSI_DIS_XX.wav
female_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_02/03-01-06-01-01-02-02.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_IWL_SAD_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1067_TSI_SAD_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_angry/YAF_door_angry.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_lot_fear.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_ditch_fear.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_TAI_NEU_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1061_TAI_HAP_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1059_IWL_SAD_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1072_TIE_ANG_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1056_IWW_ANG_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_dime_happy.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1008_TSI_ANG_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_lean_neutral.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1090_IOM_FEA_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_sell_neutral.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1027_IWW_NEU_XX.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_should_disgust.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1074_ITH_SAD_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1085_TSI_HAP_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1037_IEO_DIS_LO.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1013_TAI_NEU_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1042_ITS_HAP_XX.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1024_IWW_FEA_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1016_TIE_ANG_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1069_WSI_FEA_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_hash_sad.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1082_IEO_DIS_HI.wav
male_disgust,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/DC_d15.wav
female_disgust,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_disgust/OAF_which_disgust.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1073_WSI_ANG_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1031_TAI_DIS_XX.wav
male_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_11/03-01-03-01-01-02-11.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1043_IEO_HAP_MD.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1042_ITH_ANG_XX.wav
male_disgust,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_d08.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1063_DFA_FEA_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_burn_fear.wav
male_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_09/03-01-08-01-02-01-09.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1049_IOM_NEU_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1087_TSI_NEU_XX.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1084_DFA_FEA_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1083_ITS_DIS_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Sad/OAF_witch_sad.wav
female_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_14/03-01-04-01-01-01-14.wav
female_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_24/03-01-08-02-01-01-24.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1032_TAI_ANG_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1059_IEO_DIS_LO.wav
male_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_17/03-01-06-01-01-02-17.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_IEO_HAP_LO.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1027_MTI_FEA_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1090_IOM_DIS_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_pass_sad.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1014_TSI_DIS_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_voice_fear.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_dab_fear.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1003_TAI_NEU_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1022_DFA_SAD_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_TIE_DIS_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1089_IEO_ANG_LO.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1044_IEO_SAD_LO.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_IOM_SAD_XX.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_sub_sad.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1066_IWW_DIS_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_rot_angry.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_haze_sad.wav
male_angry,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_01/03-01-05-01-02-02-01.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Pleasant_surprise/OAF_get_ps.wav
male_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_07/03-01-01-01-02-02-07.wav
male_sad,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_01/03-01-04-01-01-02-01.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_happy/YAF_tape_happy.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_soap_ps.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1018_WSI_HAP_XX.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1023_DFA_DIS_XX.wav
male_angry,SAVEE,/Users/naokitakatani/Documents/datasets/SAVEE/JK_a13.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1030_TAI_ANG_XX.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1060_IOM_DIS_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1017_WSI_HAP_XX.wav
female_fear,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_16/03-01-06-01-01-01-16.wav
male_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_01/03-01-03-02-01-01-01.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1010_IWW_FEA_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1075_TIE_NEU_XX.wav
male_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_11/03-01-02-01-01-02-11.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_MTI_HAP_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1010_IWL_ANG_XX.wav
female_happy,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_happy/OAF_near_happy.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1066_MTI_ANG_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1077_DFA_FEA_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_WSI_NEU_XX.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1087_IOM_FEA_XX.wav
female_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1008_TIE_SAD_XX.wav
female_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1010_ITH_FEA_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1085_IEO_ANG_HI.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1033_IOM_DIS_XX.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1082_IWW_NEU_XX.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_neutral/OAF_shack_neutral.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1064_MTI_ANG_XX.wav
female_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_12/03-01-08-01-02-02-12.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1040_IEO_SAD_HI.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_pearl_fear.wav
female_happy,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_18/03-01-03-01-02-02-18.wav
female_surprise,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_pleasant_surprised/YAF_sheep_ps.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1065_IEO_DIS_HI.wav
female_neutral,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_neutral/YAF_kite_neutral.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1081_IEO_FEA_LO.wav
male_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1011_DFA_DIS_XX.wav
male_angry,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_13/03-01-05-01-02-02-13.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1057_TIE_FEA_XX.wav
female_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1091_DFA_ANG_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_ITH_HAP_XX.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1058_MTI_HAP_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_fear/YAF_juice_fear.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1068_ITH_ANG_XX.wav
male_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_13/03-01-08-02-01-01-13.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1027_TSI_SAD_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_jug_fear.wav
female_disgust,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1012_IOM_DIS_XX.wav
female_neutral,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_12/03-01-01-01-02-01-12.wav
male_fear,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1068_TIE_FEA_XX.wav
female_fear,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_Fear/OAF_road_fear.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1035_WSI_HAP_XX.wav
male_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1080_IWL_HAP_XX.wav
male_sad,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1067_DFA_SAD_XX.wav
female_angry,TESS,/Users/naokitakatani/Documents/datasets/TESS/OAF_angry/OAF_lot_angry.wav
female_sad,TESS,/Users/naokitakatani/Documents/datasets/TESS/YAF_sad/YAF_keen_sad.wav
female_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1063_ITH_NEU_XX.wav
male_surprise,RAVDESS,/Users/naokitakatani/Documents/datasets/RAVDESS/Actor_15/03-01-08-01-02-01-15.wav
female_happy,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1029_IWL_HAP_XX.wav
male_neutral,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1033_ITH_NEU_XX.wav
male_angry,CREMA,/Users/naokitakatani/Documents/datasets/CREMA-D/1086_TIE_ANG_XX.wav
